elapsed_time(s),inner_steps,outer_steps,pd_gap
237.058,46083930,11431,0.00011791518186012734
237.116,46095553,11441,0.00011787877489072111
237.168,46105725,11451,0.00011784751279517863
237.224,46116970,11461,0.00011781250129560411
237.282,46128491,11471,0.00011777401749151102
237.341,46140418,11481,0.00011773229982364741
237.391,46150269,11491,0.00011768987127240733
237.45,46162130,11501,0.00011764572650995939
237.505,46172476,11511,0.00011760309017003374
237.552,46182048,11521,0.00011753936823843784
237.617,46195161,11531,0.00011747964656700499
237.672,46206218,11541,0.00011743635577136577
237.728,46217121,11551,0.00011737804913838912
237.781,46227893,11561,0.00011732881569762564
237.839,46239565,11571,0.00011734466585007486
237.887,46249234,11581,0.00011736906831504024
237.941,46259837,11591,0.00011738670272299148
237.992,46270284,11601,0.00011741161609176223
238.053,46282080,11611,0.00011743019185649593
238.107,46292914,11621,0.00011744265890499019
238.175,46306807,11631,0.00011745683736669871
238.237,46319059,11641,0.00011746544454502468
238.3,46331875,11651,0.0001174784035928543
238.353,46342659,11661,0.00011749202128153412
238.407,46353469,11671,0.00011750575928016344
238.463,46364715,11681,0.00011750896626715711
238.527,46377783,11691,0.00011751158988848945
238.574,46387137,11701,0.00011751771420177165
238.626,46397425,11711,0.00011751495599963274
238.675,46407484,11721,0.00011752129206798502
238.733,46419093,11731,0.0001175270180874162
238.787,46430115,11741,0.0001175218302737497
238.839,46440343,11751,0.00011752082389440699
238.895,46451615,11761,0.00011751562191805558
238.954,46463553,11771,0.00011751367762726297
239.006,46474688,11781,0.00011750829887455065
239.063,46486453,11791,0.00011750143947895746
239.119,46497824,11801,0.00011747474349245272
239.176,46509768,11811,0.00011745100304070069
239.232,46520842,11821,0.00011743192689788601
239.286,46532190,11831,0.00011740987038272657
239.336,46542438,11841,0.00011737966089159918
239.386,46552753,11851,0.0001173560161107489
239.441,46563729,11861,0.00011733442338817193
239.499,46575209,11871,0.00011730342292091273
239.549,46585142,11881,0.00011727447664891533
239.606,46596354,11891,0.00011725814029073071
239.66,46606897,11901,0.00011728235057476
239.715,46617595,11911,0.00011730042746348722
239.772,46628983,11921,0.00011732476476779621
239.835,46641586,11931,0.00011732968727157927
239.884,46651318,11941,0.00011733702919752842
239.945,46663235,11951,0.00011734159811285609
240.007,46675549,11961,0.00011736194380224454
